dewpoint_temperature_trend,dewpoint_temperature_seasonal,dewpoint_temperature_trendseasonal,dewpoint_temperature_observed,temperature_trend,temperature_seasonal,temperature_trendseasonal,temperature_observed,wind_speed_trend,wind_speed_seasonal,wind_speed_trendseasonal,wind_speed_observed,mean_sea_level_pressure_trend,mean_sea_level_pressure_seasonal,mean_sea_level_pressure_trendseasonal,mean_sea_level_pressure_observed,relative_humidity_trend,relative_humidity_seasonal,relative_humidity_trendseasonal,relative_humidity_observed,surface_solar_radiation_trend,surface_solar_radiation_seasonal,surface_solar_radiation_trendseasonal,surface_solar_radiation_observed,surface_thermal_radiation_trend,surface_thermal_radiation_seasonal,surface_thermal_radiation_trendseasonal,surface_thermal_radiation_observed,total_cloud_cover_trend,total_cloud_cover_seasonal,total_cloud_cover_trendseasonal,total_cloud_cover_observed,date
9.428001142,-3.943800945,5.484200197,5.86125,15.08350457,-5.1732582,9.910246367,9.919583333,4.095319635,0.610462388,4.705782023,4.22125,101608.3477,112.6950786,101721.0428,101040.2004,0.71723516,0.04041919,0.75765435,0.766666667,184.5172979,-76.48631713,108.0309808,117.3645833,323.7477009,-24.87640302,298.8712979,288.88125,0.570582192,0.056468992,0.627051184,0.389166667,8/6/2013
9.422374429,-3.647834361,5.774540068,6.447916667,15.08547717,-5.308174555,9.777302614,9.125833333,4.09826484,0.255803089,4.354067929,3.637916667,101608.071,-2.455075846,101605.6159,101181.9213,0.716957763,0.059059082,0.776016845,0.83875,184.5069486,-89.1487036,95.358245,78.39208333,323.7733984,-20.53511151,303.2382869,316.4470833,0.570364155,0.152506248,0.722870403,0.800416667,8/7/2013
9.435732877,-3.647387599,5.788345278,5.720416667,15.08785046,-5.593964509,9.493885947,9.533333333,4.100133562,-0.22833836,3.871795202,4.207916667,101608.3548,34.01479972,101642.3696,101579.8092,0.71714726,0.073781166,0.790928426,0.775416667,184.4966393,-92.37852323,92.11811607,110.95625,323.8216758,-21.26799341,302.5536824,304.6825,0.56983105,0.149966605,0.719797655,0.804166667,8/8/2013
9.439328767,-2.699203913,6.740124854,7.40875,15.09211187,-4.587017124,10.50509475,9.979583333,4.099841324,1.705964567,5.805805891,7.103333333,101608.4225,-167.8915783,101440.5309,101193.1713,0.717128995,0.069767156,0.786896151,0.84125,184.4450183,-103.5998178,80.8452005,31.36791667,323.8415445,-9.06987645,314.7716681,317.99125,0.569796804,0.160346846,0.73014365,0.5725,8/9/2013
9.429593607,-3.131176412,6.298417195,6.21125,15.12267237,-4.587344854,10.53532752,10.72625,4.104805936,1.723987294,5.82879323,4.05375,101606.766,-113.1578182,101493.6082,101603.7017,0.715976027,0.04848457,0.764460597,0.745416667,184.4556176,-79.1067449,105.3488727,134.3545833,323.9425811,-24.19386254,299.7487186,285.3754167,0.569462329,0.028853488,0.598315817,0.292916667,8/10/2013
9.421696347,-3.633733801,5.787962546,7.767916667,15.12497603,-4.560984019,10.56399201,12.51833333,4.109731735,1.040328515,5.15006025,6.754166667,101607.2947,-190.9070589,101416.3876,100667.4437,0.715582192,0.032433512,0.748015704,0.73125,184.4739132,-66.16628859,118.3076246,120.5745833,323.8661747,-27.38541889,296.4807558,304.2245833,0.568013699,-0.001405956,0.566607743,0.40875,8/11/2013
9.424780822,-3.296530501,6.128250321,4.369583333,15.13217352,-5.217028229,9.915145287,9.810416667,4.107261416,-0.116116795,3.991144621,6.636666667,101606.3953,-401.924046,101204.4713,100643.3063,0.715399543,0.073038431,0.788437974,0.696666667,184.6005297,-77.16782159,107.4327081,124.97875,323.8584167,-21.40987925,302.4485375,291.8245833,0.567462329,0.070714114,0.638176443,0.452083333,8/12/2013
9.431792237,-2.600641024,6.831151213,6.31125,15.13743379,-3.818702264,11.31873153,12.38125,4.102900685,0.933301429,5.036202114,8.045833333,101605.0679,-330.8953904,101274.1725,100742.0346,0.715438356,0.037873217,0.753311573,0.6675,184.5834863,-75.05948297,109.5240033,122.0266667,323.904903,-12.55305765,311.3518454,300.52875,0.568913242,0.160991304,0.729904546,0.38625,8/13/2013
9.440606164,-2.153157939,7.287448225,5.194166667,15.14519178,-4.037286116,11.10790567,9.25125,4.099686073,0.347299457,4.44698553,6.015833333,101603.3313,5.536848811,101608.8681,101172.4638,0.715440639,0.073859415,0.789300054,0.75875,184.2872568,-97.82865462,86.45860218,84.30125,324.0333288,-8.547006068,315.4863227,295.6433333,0.571277397,0.107335015,0.678612412,0.517916667,8/14/2013
9.443795662,-2.890828135,6.552967527,5.757916667,15.14477169,-3.72224419,11.4225275,11.44125,4.099611872,0.576830071,4.676441943,5.396666667,101600.8199,226.5916419,101827.4115,101833.2917,0.715515982,0.021471598,0.73698758,0.683333333,183.8586404,-63.1886129,120.6700275,131.9041667,324.0822534,-24.37989368,299.7023597,285.6629167,0.573385845,-0.127912909,0.445472936,0.409583333,8/15/2013
9.4436621,-2.595125872,6.848536228,5.573333333,15.1491484,-3.41398485,11.73516355,12.53958333,4.097800228,1.456764691,5.554564919,8.475416667,101596.1425,-402.4927393,101193.6498,100494.32,0.715295662,0.020492042,0.735787704,0.637916667,183.5948276,-63.92427033,119.6705573,167.2833333,324.1465594,-18.47450275,305.6720567,288.8795833,0.574415525,0.075047552,0.649463077,0.419583333,8/16/2013
9.447666667,-2.292800426,7.154866241,5.982083333,15.1475,-4.023273351,11.12422665,11.615,4.100817352,0.865728784,4.966546136,7.58125,101591.1154,-409.2769554,101181.8384,100700.5167,0.715481735,0.065944927,0.781426662,0.687916667,183.1780571,-77.18467402,105.9933831,122.4125,324.2535342,-13.06524621,311.188288,305.3179167,0.576228311,0.085855459,0.66208377,0.513333333,8/17/2013
9.439695205,-3.018592767,6.421102438,4.824583333,15.13302968,-4.47297084,10.66005884,10.92916667,4.104464612,0.837413093,4.941877705,7.915,101589.5923,-94.3259784,101495.2663,100562.2688,0.715610731,0.04981313,0.765423861,0.660833333,183.0972295,-77.11070816,105.9865213,90.8975,324.2000868,-19.78456688,304.4155199,294.2020833,0.577348174,-0.047024055,0.530324119,0.382916667,8/18/2013
9.434522831,-3.947965744,5.486557087,3.129583333,15.11704338,-4.888709424,10.22833395,7.24125,4.102598174,1.141059938,5.243658112,6.44875,101588.6221,-233.079384,101355.5427,101276.9646,0.715929224,0.023651341,0.739580565,0.761666667,183.0557523,-58.5318465,124.5239058,135.0691667,324.1115445,-25.80696352,298.304581,277.68875,0.578049087,0.024070383,0.60211947,0.545833333,8/19/2013
9.440625571,-3.941692082,5.498933489,5.25625,15.10511872,-5.289614883,9.815503839,8.009166667,4.096679224,0.557018116,4.65369734,4.555833333,101586.2393,-254.4116786,101331.8276,101599.5238,0.716501142,0.042729693,0.759230835,0.830416667,183.0650148,-63.22298774,119.8420271,121.3245833,324.0689486,-30.50586638,293.5630822,291.5266667,0.578069635,-0.059188023,0.518881612,0.532916667,8/20/2013
9.439695205,-3.180528425,6.25916678,5.967083333,15.10573973,-4.01818815,11.08755158,10.27291667,4.098850457,0.935650951,5.034501408,5.845833333,101582.0022,-548.7651845,101033.237,101042.81,0.71647032,0.021457588,0.737927908,0.752083333,183.0997717,-65.79666676,117.3031049,121.5354167,324.0494098,-19.11542917,304.9339806,312.675,0.578462329,0.028668452,0.607130781,0.83,8/21/2013
9.421721461,-2.528011406,6.893710055,7.4375,15.09391781,-3.634718972,11.45919884,11.42083333,4.104553653,0.552503795,4.657057448,6.402083333,101581.6554,-232.8639601,101348.7914,100659.5142,0.716116438,0.035436625,0.751553063,0.771666667,182.7568402,-60.81679461,121.9400456,92.29166667,324.0144795,-18.09821684,305.9162627,335.0929167,0.577962329,-0.018235035,0.559727294,0.983333333,8/22/2013
9.39913242,-2.99733571,6.40179671,9.657916667,15.07857877,-4.410681197,10.66789757,11.56375,4.108634703,0.482364422,4.590999125,5.177083333,101583.1541,-51.22294675,101531.9312,101549.5446,0.715727169,0.048829527,0.764556696,0.881666667,182.4703436,-56.25368606,126.2166575,39.20166667,323.9694795,-23.11608037,300.8533991,342.7345833,0.578299087,0.008515588,0.586814675,0.932083333,8/23/2013
9.383515982,-3.349432535,6.034083447,9.05,15.06255936,-4.894275012,10.16828435,12.33208333,4.110473744,0.58502455,4.695498294,3.6775,101585.1258,108.1786816,101693.3045,102254.3137,0.715646119,0.054632246,0.770278365,0.804583333,182.3649384,-58.10698442,124.257954,92.02625,323.8965217,-22.79583006,301.1006916,337.1645833,0.579339041,-0.021327812,0.558011229,0.8175,8/24/2013
9.374971461,-3.268924959,6.106046502,8.526666667,15.04730594,-4.902925489,10.14438045,12.6925,4.111597032,-0.005148654,4.106448378,3.636666667,101587.4377,337.3169815,101924.7547,102317.8775,0.715833333,0.059797148,0.775630481,0.762916667,182.3741689,-53.72904451,128.6451244,89.56666667,323.8039007,-22.48832788,301.3155728,329.71625,0.579550228,-0.027823038,0.55172719,0.75125,8/25/2013
9.373593607,-3.061426723,6.312166884,8.967916667,15.03109703,-5.052110213,9.978986819,12.47458333,4.113715753,-1.351660277,2.762055476,2.767083333,101588.5364,603.1541756,102191.6906,102209.0417,0.716295662,0.079202192,0.795497854,0.802916667,182.4316632,-44.40434577,138.0273174,151.7983333,323.6883482,-25.54299455,298.1453537,309.0083333,0.578239726,-0.045839954,0.532399772,0.737083333,8/26/2013
9.361987443,-2.745818172,6.616169271,9.7575,15.02426712,-4.316777398,10.70748972,13.48583333,4.115626712,-0.39172078,3.723905932,2.8375,101586.7024,677.2080365,102263.9104,101849.2863,0.716103881,0.058559601,0.774663482,0.792916667,182.3601027,-49.27861809,133.0814846,121.56625,323.6246324,-18.85982923,304.7648032,318.2804167,0.577805936,0.063655584,0.64146152,0.677083333,8/27/2013
9.335043379,-4.025980376,5.309063003,10.22666667,15.01027854,-4.571072542,10.439206,15.83416667,4.117657534,-0.090936326,4.026721208,4.485,101588.0406,677.958256,102265.9989,101539.2379,0.715440639,0.004716409,0.720157048,0.69625,182.5144155,-33.68224065,148.8321749,148.9695833,323.5057763,-29.31237728,294.193399,315.5708333,0.577506849,-0.02996843,0.547538419,0.590416667,8/28/2013
9.317603881,-3.346582078,5.971021803,10.31958333,15.00713699,-4.290721151,10.71641584,16.10666667,4.117442922,0.033260748,4.15070367,6.579166667,101590.944,449.2806194,102040.2246,100649.5238,0.714760274,0.027356301,0.742116575,0.69125,182.8478219,-55.59130426,127.2565176,91.78083333,323.2899475,-20.39599361,302.8939539,343.4808333,0.575309361,0.00713597,0.582445331,0.837083333,8/29/2013
9.325415525,-3.208591211,6.116824314,9.6025,15.01759589,-4.377287465,10.64030843,13.56,4.107478311,-0.228988733,3.878489578,4.225,101591.739,534.5358145,102126.2748,101488.5392,0.714652968,0.037312507,0.751965475,0.780833333,183.0610822,-42.66079492,140.4002873,126.5891667,323.3048767,-24.36299061,298.9418861,312.93375,0.574471461,-0.057646305,0.516825156,0.367083333,8/30/2013
9.338122146,-3.138229546,6.1998926,8.374166667,15.02015982,-3.366330221,11.6538296,16.22166667,4.101844749,0.160097921,4.26194267,5.39625,101591.3251,366.478312,101957.8034,102061.7417,0.715069635,-0.003499448,0.711570187,0.600416667,182.8709189,-48.83637919,134.0345397,193.27,323.4288231,-22.16908577,301.2597373,300.105,0.575739726,-0.008196637,0.567543089,0.388333333,8/31/2013
9.339535388,-2.898050737,6.441484651,10.77708333,15.01475114,-3.291866232,11.72288491,17.14125,4.099219178,0.165264899,4.264484077,5.2275,101591.5649,246.445654,101838.0106,102477.575,0.715299087,0.003931021,0.719230108,0.675833333,182.7807477,-25.65163988,157.1291078,188.1391667,323.4662466,-29.26689357,294.199353,312.3404167,0.57628653,-0.044651701,0.531634829,0.763333333,9/1/2013
9.343863014,-2.127513793,7.216349221,11.27791667,15.01264269,-2.857228623,12.15541407,13.61083333,4.098789954,-0.161262187,3.937527767,1.374583333,101592.3228,253.9841627,101846.307,103058.975,0.715542237,0.022467758,0.738009995,0.8675,182.7368642,-25.16422487,157.5726393,184.0608333,323.5037112,-16.66710268,306.8366085,316.61125,0.576398402,0.056850789,0.633249191,0.406666667,9/2/2013
9.348754566,-1.889126806,7.45962776,12.73375,15.02086416,-2.504124534,12.51673962,16.30208333,4.1033379,0.489555476,4.592893376,2.726666667,101591.8179,12.30498123,101604.1229,102807.2663,0.715457763,0.014387123,0.729844886,0.800833333,182.6138562,-40.31953973,142.2943165,178.37,323.6211084,-10.87553305,312.7455754,319.5670833,0.577326484,0.194369158,0.771695642,0.689166667,9/3/2013
9.339680365,-2.324453602,7.015226763,11.64,14.99942694,-2.081376298,12.91805064,20.08166667,4.108359589,0.517720586,4.626080175,6.931666667,101592.7088,21.88557857,101614.5944,102218.8608,0.715812785,-0.016200673,0.699612112,0.585416667,182.2750491,-18.73940742,163.5356417,186.04375,323.6058767,-20.29082435,303.3150524,342.7875,0.5785879,-0.0726242,0.5059637,0.767916667,9/4/2013
9.327002283,-2.809062568,6.517939715,11.90833333,14.97255137,-3.747281238,11.22527013,13.26375,4.107791096,0.139616393,4.247407489,1.604583333,101594.1361,177.1932371,101771.3293,102603.7367,0.716270548,0.032095301,0.748365849,0.918333333,182.2826358,-34.71681838,147.5658174,62.00583333,323.4535959,-23.6278944,299.8257015,346.81375,0.579273973,-0.01980799,0.559465983,0.939166667,9/5/2013
9.321570776,-2.68662857,6.634942206,8.523333333,14.95357991,-3.511074202,11.44250571,12.19166667,4.116037671,0.207337336,4.323375007,3.036666667,101595.3941,157.7596893,101753.1538,102437.0846,0.716708904,0.022170124,0.738879028,0.786666667,182.1247979,-27.36693212,154.7578658,107.8495833,323.4150662,-21.22404332,302.1910229,320.7525,0.580474886,-0.017520215,0.562954671,0.695833333,9/6/2013
9.318022831,-2.449600239,6.868422592,8.08375,14.93965411,-3.60678622,11.33286789,11.13041667,4.116324201,0.579578722,4.695902923,2.407083333,101596.1256,179.6337973,101775.7594,102621.4496,0.717108447,0.037494533,0.75460298,0.82125,182.1155388,-35.94977572,146.1657631,141.30875,323.3106393,-16.56168207,306.7489572,300.9779167,0.579417808,0.011116564,0.590534372,0.570833333,9/7/2013
9.307059361,-2.324979442,6.982079919,6.407083333,14.93382192,-2.739198528,12.19462339,12.94375,4.118623288,1.480753483,5.599376771,4.225833333,101596.5693,168.2044102,101764.7737,102048.6575,0.716917808,0.003415454,0.720333262,0.654166667,182.1742489,-28.42732948,153.7469194,143.66125,323.2137283,-14.58764669,308.6260816,320.2520833,0.578718037,-0.02206484,0.556653197,0.977083333,9/8/2013
9.296061644,-1.640459932,7.655601712,8.75625,14.9285879,-2.176519096,12.7520688,16.43416667,4.121554795,1.385408423,5.506963218,7.264583333,101597.2798,-12.09319042,101585.1866,100350.0517,0.716650685,0.014439842,0.731090527,0.622083333,182.1176393,-34.02709442,148.0905449,136.7633333,323.1842386,-12.79124268,310.3929959,330.40125,0.580444064,0.057823496,0.63826756,0.8475,9/9/2013
9.295804795,-1.960683469,7.335121326,5.701666667,14.91121005,-3.365029266,11.54618078,11.78583333,4.124804795,-0.029515404,4.095289391,5.703333333,101597.9025,393.9248536,101991.8274,100805.1842,0.717232877,0.050527015,0.767759892,0.66625,181.9761861,-55.97191032,126.0042758,153.3504167,323.1982203,-10.76984376,312.4283765,296.3341667,0.581428082,0.049609922,0.631038004,0.41375,9/10/2013
9.280605023,-2.621656694,6.658948329,6.369583333,14.87250457,-3.470085929,11.40241864,10.43,4.117613014,-0.140620738,3.976992276,4.585,101601.0584,562.5449079,102163.6033,101390.5808,0.717947489,0.021086376,0.739033865,0.76875,181.8783196,-21.75099864,160.127321,164.6433333,323.0359361,-22.18789959,300.8480365,302.8929167,0.582547945,-0.083311415,0.49923653,0.54125,9/11/2013
9.280439498,-2.538444365,6.741995133,2.839166667,14.86600342,-1.930619553,12.93538387,7.44375,4.110535388,0.51125888,4.621794268,3.4825,101602.307,273.8369166,101876.1439,101870.1771,0.718253425,-0.042143699,0.676109726,0.7375,182.021855,-9.329864038,172.691991,190.1770833,322.9742066,-20.91994007,302.0542665,258.3754167,0.582179224,-0.012143503,0.570035721,0.605,9/12/2013
9.285261416,-2.397793784,6.887467632,4.884583333,14.87574315,-2.807869034,12.06787412,10.875,4.108044521,-0.471414947,3.636629574,1.536666667,101600.0631,233.8669011,101833.93,101540.7958,0.718074201,0.005532204,0.723606405,0.6825,182.1424737,-19.48529171,162.657182,157.2729167,322.9953311,-14.96209739,308.0332337,311.3420833,0.581686073,-0.01305249,0.568633583,0.904583333,9/13/2013
9.284575342,-1.415354287,7.869221055,8.13125,14.87633904,-2.520230283,12.35610876,12.31666667,4.117929224,-0.063021319,4.054907905,1.794583333,101596.1911,86.12885109,101682.32,101513.7217,0.71810274,0.041418879,0.759521619,0.769166667,182.0718676,-42.87896937,139.1928982,176.6958333,323.0279429,-5.203186226,317.8247567,309.5754167,0.581710046,0.065227605,0.646937651,0.400416667,9/14/2013
9.28041895,-1.869583635,7.410835315,10.13916667,14.88050457,-2.343757785,12.53674678,15.14208333,4.115826484,0.249071458,4.364897942,2.975416667,101593.5858,-59.34394,101534.2419,101248.6312,0.71773516,0.01240269,0.73013785,0.730833333,182.2227626,-18.51854471,163.7042179,181.34,323.0167717,-9.418993303,313.5977784,322.61625,0.581743151,0.048486219,0.63022937,0.769583333,9/15/2013
9.293041096,-1.232407628,8.060633468,11.72708333,14.89035959,-3.16553705,11.72482254,13.40666667,4.112630137,0.142721209,4.255351346,2.7725,101591.215,3.078392709,101594.2934,100389.6717,0.717890411,0.078474504,0.796364915,0.9,182.33154,-49.24403008,133.0875099,80.9025,323.0347763,-2.039842618,320.9949337,359.1045833,0.581287671,0.121315609,0.70260328,1,9/16/2013
9.295360731,-2.65016811,6.645192621,11.79208333,14.895879,-4.152474783,10.74340421,13.74041667,4.112033105,-0.469052141,3.642980964,1.541666667,101590.9372,348.3114779,101939.2487,100122.3054,0.71778653,0.053390963,0.771177493,0.882916667,182.3007774,-24.78261777,157.5181596,112.2833333,323.061379,-21.29562012,301.7657589,338.0275,0.581297945,0.046444189,0.627742134,0.7275,9/17/2013
9.294488584,-2.449641335,6.844847249,9.262916667,14.89296804,-2.412372251,12.48059579,12.24625,4.111486301,0.489253172,4.600739473,6.469583333,101591.7634,115.3547331,101707.1181,100047.3225,0.717853881,-0.002977447,0.714876434,0.822916667,182.2641735,-4.647557687,177.6166158,140.1658333,323.0388379,-16.14510818,306.8937297,340.9179167,0.580409817,0.075697302,0.656107119,0.941666667,9/18/2013
9.288631279,-1.898088409,7.39054287,7.260416667,14.88843493,-2.89883157,11.98960336,11.99416667,4.101432648,-0.166140767,3.935291881,4.535416667,101593.3151,167.2882247,101760.6033,100553.2696,0.717807078,0.038849763,0.756656841,0.734166667,182.3574406,-26.98144384,155.3759968,124.88625,322.953371,-10.36153897,312.591832,324.0875,0.579748858,0.033693359,0.613442217,0.85875,9/19/2013
9.287082192,-1.323609787,7.963472405,7.806666667,14.88265297,-1.881301994,13.00135097,10.67416667,4.092591324,0.104855808,4.197447132,4.025833333,101596.6788,279.7318939,101876.4107,101340.5971,0.717997717,0.012401029,0.730398746,0.82875,182.3706747,-11.63865897,170.7320157,164.3029167,322.9468105,-13.68758701,309.2592235,302.4225,0.579718037,-0.051672976,0.528045061,0.423333333,9/20/2013
9.285592466,-1.273969376,8.01162309,9.395,14.87558676,-0.810608552,14.06497821,13.925,4.08961758,0.390669424,4.480287004,2.909166667,101598.1628,151.5813981,101749.7442,101234.7863,0.718221461,-0.028994363,0.689227098,0.747916667,182.5336473,10.4808732,193.0145205,199.25375,322.8768836,-8.772085977,314.1047976,319.90875,0.580285388,0.067820694,0.648106082,0.862916667,9/21/2013
9.279315068,-1.677822531,7.601492537,10.16166667,14.86048858,-2.139011728,12.72147686,13.16625,4.080793379,-0.020763225,4.060030154,2.425416667,101599.8823,45.4953211,101645.3776,100975.0229,0.718593607,0.007432889,0.726026496,0.830416667,182.3910731,1.277731956,183.6688051,183.3654167,322.8752397,-16.82865146,306.0465882,300.0483333,0.581113014,-0.108094831,0.473018183,0.17875,9/22/2013
9.275894977,-2.681682639,6.594212338,9.389583333,14.85019178,-1.623067664,13.22712412,18.44458333,4.081539954,0.497824571,4.579364525,5.8675,101601.5359,-485.282765,101116.2531,100140.1021,0.71886758,-0.059135604,0.659731976,0.56125,182.3063105,8.125697917,190.4320084,203.35625,322.8286507,-17.04904229,305.7796084,322.025,0.581759132,0.008549316,0.590308448,0.832083333,9/23/2013
9.280777397,-1.911924959,7.368852438,10.62458333,14.85192009,-2.291843816,12.56007628,17.89625,4.083513699,-0.012667231,4.070846468,5.106666667,101603.1259,-414.0796486,101189.0463,100298.2329,0.719007991,0.009046318,0.728054309,0.63125,182.2068881,-0.647450485,181.5594376,192.2591667,322.8528836,-14.95037635,307.9025073,325.59,0.581313927,-0.055775196,0.525538731,0.324166667,9/24/2013
9.29421347,-2.020506424,7.273707046,10.01083333,14.83956393,-2.370066626,12.4694973,15.555,4.0801621,0.130407178,4.210569278,4.478333333,101605.7132,2.690108359,101608.4033,100324.2017,0.71998516,0.004127576,0.724112736,0.7175,182.0212135,1.608323176,183.6295367,207.7641667,322.9460594,-14.11405484,308.8320046,334.3533333,0.582480594,0.052248569,0.634729163,0.640416667,9/25/2013
9.304361872,-3.008468961,6.295892911,4.85,14.82789155,-2.997842467,11.83004909,10.15708333,4.071731735,0.327910187,4.399641922,6.740416667,101607.0692,19.33914416,101626.4083,101443.2758,0.72071347,-0.011900341,0.708813129,0.702916667,181.7137751,0.097835837,181.8116109,188.9904167,322.9280537,-19.52470252,303.4033512,282.0891667,0.582121005,-0.010205147,0.571915858,0.243333333,9/26/2013
9.320319635,-2.265223631,7.055096004,6.965,14.83424087,-2.086173206,12.74806766,13.4075,4.062437215,0.328286588,4.390723803,5.767083333,101606.5353,-431.3542217,101175.1811,101040.9546,0.721206621,-0.018870038,0.702336583,0.67,181.8134726,18.94299015,200.7564628,251.25375,322.957879,-20.08078014,302.8770989,294.4479167,0.58156621,-0.033306952,0.548259258,0.62625,9/27/2013
9.334605023,-2.593166034,6.741438989,5.166666667,14.84260959,-2.648941886,12.1936677,10.63625,4.058586758,1.050780466,5.109367224,5.260416667,101606.4163,-435.8527887,101170.5635,101391.0717,0.721527397,-0.008062856,0.713464541,0.699166667,181.9625719,-0.652839547,181.3097324,198.4620833,322.9681998,-16.80912666,306.1590731,292.4366667,0.580715753,-0.039480365,0.541235388,0.59,9/28/2013
9.341708904,-2.970686167,6.371022737,8.244583333,14.84739155,-2.981975095,11.86541646,16.87625,4.051715753,0.330018946,4.381734699,8.150833333,101608.2522,-117.7298915,101490.5223,100924.6771,0.721636986,-0.016343678,0.705293308,0.57,182.1547865,6.610171973,188.7649585,236.57125,322.9236416,-14.66775773,308.2558839,308.1745833,0.579710046,0.114524305,0.694234351,0.92,9/29/2013
9.355150685,-3.055051464,6.300099221,10.16041667,14.87361986,-3.432804173,11.44081569,18.46541667,4.053916667,0.643610893,4.69752756,8.798333333,101607.959,119.195871,101727.1549,99997.79042,0.721136986,0.004096339,0.725233325,0.59875,182.4146119,-3.792234628,178.6223773,70.56708333,322.97521,-19.25786254,303.7173475,364.1658333,0.579440639,-0.011309651,0.568130988,0.995,9/30/2013
9.365364155,-2.51925767,6.846106485,5.538333333,14.8978516,-3.015158469,11.88269313,11.34708333,4.059678082,-0.345099153,3.714578929,7.274583333,101606.5767,347.8969439,101954.4736,100818.7192,0.720690639,0.008378094,0.729068733,0.677083333,182.4724452,28.9980325,211.4704777,199.2204167,322.9980057,-23.17709677,299.8209089,289.9683333,0.578291096,-0.089155956,0.48913514,0.37875,10/1/2013
9.378373288,-0.962018151,8.416355137,6.808333333,14.90492352,-1.03917414,13.86574938,11.32625,4.057356164,-0.151525367,3.905830797,7.492083333,101605.1957,413.4398298,102018.6355,100833.3683,0.721005708,-0.003116509,0.717889199,0.745,182.4282763,13.94842291,196.3766992,130.5970833,323.0908082,-12.82367585,310.2671324,309.2616667,0.578856164,-0.070341718,0.508514446,0.585,10/2/2013
9.388003425,-1.382372655,8.00563077,5.6775,14.91167009,0.742924553,15.65459464,9.840833333,4.059027397,0.223335571,4.282362968,3.505833333,101603.5872,140.7527862,101744.34,102244.3496,0.721134703,-0.086887161,0.634247542,0.761666667,182.3037237,49.20977803,231.5135017,217.2595833,323.1836872,-15.02392574,308.1597615,287.5791667,0.579883562,-0.129068783,0.450814779,0.345833333,10/3/2013
9.400347032,-0.147745216,9.252601816,7.268333333,14.91938927,0.8419698,15.76135907,14.90541667,4.060876712,0.359855393,4.420732105,5.585,101601.1509,-30.27637016,101570.8745,101581.3596,0.721333333,-0.041116509,0.680216824,0.604166667,182.0802603,55.14809248,237.2283528,251.2420833,323.342395,-6.089356836,317.2530382,302.8583333,0.580721461,-0.077555188,0.503166273,0.895416667,10/4/2013
9.403269406,-0.827875353,8.575394053,9.978333333,14.92232991,0.101179119,15.02350903,15.45333333,4.064457763,0.428990304,4.493448067,4.0475,101599.7412,-55.66393813,101544.0773,100897.4946,0.72133105,-0.033665181,0.687665869,0.727916667,182.0004235,29.73303623,211.7334597,201.3920833,323.3882945,-3.731353515,319.656941,334.45125,0.580892694,0.053557514,0.634450208,0.70625,10/5/2013
9.405533105,-0.689251339,8.716281766,7.873333333,14.91574886,-0.766313098,14.14943576,11.31125,4.065494292,0.640680217,4.706174509,2.787916667,101599.8797,-107.7307739,101492.1489,101184.3413,0.721696347,0.002635048,0.724331395,0.8,181.9771381,-5.497510883,176.4796272,152.9883333,323.3689806,6.525049142,329.8940297,331.6466667,0.581371005,0.159230096,0.740601101,0.715833333,10/6/2013
9.403974886,-1.202527076,8.20144781,7.630416667,14.91653311,-1.853012351,13.06352075,12.15166667,4.06805137,-0.100103615,3.967947755,2.407916667,101599.1772,-231.6439121,101367.5333,101484.7313,0.721526256,0.019254599,0.740780855,0.74875,181.9040582,17.62408106,199.5281393,206.7708333,323.3790479,-7.646417649,315.7326303,316.72875,0.582028539,0.042115111,0.62414365,0.582916667,10/7/2013
9.407916667,-1.148082078,8.259834589,8.890833333,14.91883105,-1.773938772,13.14489228,14.4025,4.069394977,-1.012083793,3.057311184,3.579583333,101597.3746,216.8422403,101814.2168,101583.1813,0.721607306,0.019589074,0.74119638,0.702916667,181.5559053,15.9206232,197.4765285,245.1808333,323.4673425,-9.421717151,314.0456253,298.565,0.583246575,-0.032114445,0.55113213,0.158333333,10/8/2013
9.417432648,0.043122467,9.460555115,8.81,14.92230479,0.607887504,15.5301923,20.68041667,4.068497717,0.153126564,4.221624281,6.91625,101595.2031,-31.77264237,101563.4305,100496.0338,0.72191895,-0.025091395,0.696827555,0.48625,181.171411,26.2155463,207.3869573,193.42125,323.6139954,3.062394306,326.6763897,344.04125,0.584834475,0.074784164,0.659618639,0.8,10/9/2013
9.427574201,-0.389498537,9.038075664,9.008333333,14.92347717,-0.758654007,14.16482316,11.67083333,4.0726621,0.718518531,4.791180631,4.287083333,101591.8688,-89.2545389,101502.6143,101139.1246,0.722391553,0.008714334,0.731105887,0.837916667,180.7756461,-3.82413936,176.9515067,101.3129167,323.7337021,2.926449204,326.6601513,319.5041667,0.585452055,0.120702388,0.706154443,0.620833333,10/10/2013
9.435979452,-1.362675789,8.073303663,7.679583333,14.92808333,-2.170023974,12.75805936,13.81541667,4.0800879,0.145728473,4.225816373,4.415416667,101589.3902,122.7709397,101712.1611,101399.4042,0.722603881,0.024210079,0.74681396,0.67875,180.8572135,35.80677222,216.6639857,237.48,323.7410274,-12.81463724,310.9263902,302.2729167,0.585521689,-0.028396201,0.557125488,0.27,10/11/2013
